TRINITY_DN102431_c0_g1  GO:0000049
TRINITY_DN102431_c0_g1  GO:0004831
TRINITY_DN102431_c0_g1  GO:0005524
TRINITY_DN102431_c0_g1  GO:0005737
TRINITY_DN102431_c0_g1  GO:0006437
TRINITY_DN104822_c0_g1  GO:0003677
TRINITY_DN104822_c0_g1  GO:0008270
TRINITY_DN111410_c0_g1  GO:0003723
TRINITY_DN111410_c0_g1  GO:0005730
TRINITY_DN111410_c0_g1  GO:0042274
TRINITY_DN111543_c0_g1  GO:0001676
TRINITY_DN111543_c0_g1  GO:0003997
TRINITY_DN111543_c0_g1  GO:0005504
TRINITY_DN111543_c0_g1  GO:0005777
TRINITY_DN111543_c0_g1  GO:0006635
TRINITY_DN111543_c0_g1  GO:0009506
TRINITY_DN111543_c0_g1  GO:0009611
TRINITY_DN111543_c0_g1  GO:0009620
TRINITY_DN111543_c0_g1  GO:0009695
TRINITY_DN111543_c0_g1  GO:0033540
TRINITY_DN111543_c0_g1  GO:0046686
TRINITY_DN111543_c0_g1  GO:0050660
TRINITY_DN111543_c0_g1  GO:0055088
TRINITY_DN111543_c0_g1  GO:0071949
TRINITY_DN111591_c0_g1  GO:0004655
TRINITY_DN111591_c0_g1  GO:0005829
TRINITY_DN111591_c0_g1  GO:0006782
TRINITY_DN111591_c0_g1  GO:0006783
TRINITY_DN111591_c0_g1  GO:0008270
TRINITY_DN139711_c0_g1  GO:0000398
TRINITY_DN139711_c0_g1  GO:0003723
TRINITY_DN139711_c0_g1  GO:0003729
TRINITY_DN139711_c0_g1  GO:0003730
TRINITY_DN139711_c0_g1  GO:0005634
TRINITY_DN139711_c0_g1  GO:0005737
TRINITY_DN139711_c0_g1  GO:0005829
TRINITY_DN139711_c0_g1  GO:0007112
TRINITY_DN139711_c0_g1  GO:0007140
TRINITY_DN139711_c0_g1  GO:0007268
TRINITY_DN139711_c0_g1  GO:0007283
TRINITY_DN139711_c0_g1  GO:0007289
TRINITY_DN139711_c0_g1  GO:0008143
TRINITY_DN139711_c0_g1  GO:0008266
TRINITY_DN139711_c0_g1  GO:0009953
TRINITY_DN139711_c0_g1  GO:0010494
TRINITY_DN139711_c0_g1  GO:0045314
TRINITY_DN139711_c0_g1  GO:0045727
TRINITY_DN139711_c0_g1  GO:0048477
TRINITY_DN139711_c0_g1  GO:0048599
TRINITY_DN139711_c0_g1  GO:0071011
TRINITY_DN139711_c0_g1  GO:0071013
TRINITY_DN139711_c0_g1  GO:1901215
TRINITY_DN139711_c0_g1  GO:1990904
TRINITY_DN151645_c0_g1  GO:0005524
TRINITY_DN151645_c0_g1  GO:0005764
TRINITY_DN151645_c0_g1  GO:0005765
TRINITY_DN151645_c0_g1  GO:0015031
TRINITY_DN151645_c0_g1  GO:0015440
TRINITY_DN151645_c0_g1  GO:0015833
TRINITY_DN151645_c0_g1  GO:0016021
TRINITY_DN151645_c0_g1  GO:0016887
TRINITY_DN151645_c0_g1  GO:0022857
TRINITY_DN151645_c0_g1  GO:0030176
TRINITY_DN151645_c0_g1  GO:0042626
TRINITY_DN151645_c0_g1  GO:0042803
TRINITY_DN151645_c0_g1  GO:0043231
TRINITY_DN151645_c0_g1  GO:0055085
TRINITY_DN151688_c0_g1  GO:0005634
TRINITY_DN151688_c0_g1  GO:0008540
TRINITY_DN151688_c0_g1  GO:0022624
TRINITY_DN151688_c0_g1  GO:0030234
TRINITY_DN151688_c0_g1  GO:0034515
TRINITY_DN151688_c0_g1  GO:0042176
TRINITY_DN151688_c0_g1  GO:0043161
TRINITY_DN151705_c0_g1  GO:0003756
TRINITY_DN151705_c0_g1  GO:0005788
TRINITY_DN151705_c0_g1  GO:0005789
TRINITY_DN151705_c0_g1  GO:0005793
TRINITY_DN151705_c0_g1  GO:0006457
TRINITY_DN151705_c0_g1  GO:0006986
TRINITY_DN151705_c0_g1  GO:0009100
TRINITY_DN151705_c0_g1  GO:0009986
TRINITY_DN151705_c0_g1  GO:0034976
TRINITY_DN151705_c0_g1  GO:0045454
TRINITY_DN172833_c0_g1  GO:0009685
TRINITY_DN172833_c0_g1  GO:0009686
TRINITY_DN172833_c0_g1  GO:0046872
TRINITY_DN172833_c0_g1  GO:0051213
TRINITY_DN172833_c0_g1  GO:0052635
TRINITY_DN172940_c0_g1  GO:0004047
TRINITY_DN172940_c0_g1  GO:0005739
TRINITY_DN172940_c0_g1  GO:0005960
TRINITY_DN172940_c0_g1  GO:0009249
TRINITY_DN172940_c0_g1  GO:0019464
TRINITY_DN172940_c0_g1  GO:0019899
TRINITY_DN175296_c0_g1  GO:0004420
TRINITY_DN175296_c0_g1  GO:0005789
TRINITY_DN175296_c0_g1  GO:0008299
TRINITY_DN175296_c0_g1  GO:0015936
TRINITY_DN175296_c0_g1  GO:0016021
TRINITY_DN175296_c0_g1  GO:0031966
TRINITY_DN175296_c0_g1  GO:0042170
TRINITY_DN175296_c0_g1  GO:0050662
TRINITY_DN2119_c1_g1  GO:0005507
TRINITY_DN2119_c1_g1  GO:0005739
TRINITY_DN2119_c1_g1  GO:0005743
TRINITY_DN2119_c1_g1  GO:0009846
TRINITY_DN2119_c1_g1  GO:0010101
TRINITY_DN2119_c1_g1  GO:0032592
TRINITY_DN2119_c1_g1  GO:0043621
TRINITY_DN2119_c1_g1  GO:1904960
TRINITY_DN22035_c0_g1  GO:0005743
TRINITY_DN22035_c0_g1  GO:0006825
TRINITY_DN22035_c0_g1  GO:0006878
TRINITY_DN22035_c0_g1  GO:0016531
TRINITY_DN22035_c0_g1  GO:0033617
TRINITY_DN223640_c0_g1  GO:0004525
TRINITY_DN223640_c0_g1  GO:0005737
TRINITY_DN223640_c0_g1  GO:0006364
TRINITY_DN223640_c0_g1  GO:0019843
TRINITY_DN223644_c0_g1  GO:0005634
TRINITY_DN223644_c0_g1  GO:0005730
TRINITY_DN223644_c0_g1  GO:0005829
TRINITY_DN223644_c0_g1  GO:0006364
TRINITY_DN223644_c0_g1  GO:0042254
TRINITY_DN223830_c0_g1  GO:0005048
TRINITY_DN223830_c0_g1  GO:0006616
TRINITY_DN223830_c0_g1  GO:0008320
TRINITY_DN223830_c0_g1  GO:0009507
TRINITY_DN223830_c0_g1  GO:0009535
TRINITY_DN223830_c0_g1  GO:0010027
TRINITY_DN223830_c0_g1  GO:0016021
TRINITY_DN226183_c0_g1  GO:0004372
TRINITY_DN226183_c0_g1  GO:0005759
TRINITY_DN226183_c0_g1  GO:0006544
TRINITY_DN226183_c0_g1  GO:0006565
TRINITY_DN226183_c0_g1  GO:0006730
TRINITY_DN226183_c0_g1  GO:0008270
TRINITY_DN226183_c0_g1  GO:0016597
TRINITY_DN226183_c0_g1  GO:0019264
TRINITY_DN226183_c0_g1  GO:0030170
TRINITY_DN226183_c0_g1  GO:0035999
TRINITY_DN226183_c0_g1  GO:0046653
TRINITY_DN226183_c0_g1  GO:0046655
TRINITY_DN226183_c0_g1  GO:0050897
TRINITY_DN226183_c0_g1  GO:0070905
TRINITY_DN226183_c0_g1  GO:1904482
TRINITY_DN226613_c0_g1  GO:0003723
TRINITY_DN226613_c0_g1  GO:0004069
TRINITY_DN226613_c0_g1  GO:0005543
TRINITY_DN226613_c0_g1  GO:0005739
TRINITY_DN226613_c0_g1  GO:0005743
TRINITY_DN226613_c0_g1  GO:0005759
TRINITY_DN226613_c0_g1  GO:0005886
TRINITY_DN226613_c0_g1  GO:0006094
TRINITY_DN226613_c0_g1  GO:0006103
TRINITY_DN226613_c0_g1  GO:0006107
TRINITY_DN226613_c0_g1  GO:0006531
TRINITY_DN226613_c0_g1  GO:0006532
TRINITY_DN226613_c0_g1  GO:0006533
TRINITY_DN226613_c0_g1  GO:0006536
TRINITY_DN226613_c0_g1  GO:0007565
TRINITY_DN226613_c0_g1  GO:0007595
TRINITY_DN226613_c0_g1  GO:0008652
TRINITY_DN226613_c0_g1  GO:0009986
TRINITY_DN226613_c0_g1  GO:0014850
TRINITY_DN226613_c0_g1  GO:0015908
TRINITY_DN226613_c0_g1  GO:0016212
TRINITY_DN226613_c0_g1  GO:0016597
TRINITY_DN226613_c0_g1  GO:0019470
TRINITY_DN226613_c0_g1  GO:0019550
TRINITY_DN226613_c0_g1  GO:0019551
TRINITY_DN226613_c0_g1  GO:0019899
TRINITY_DN226613_c0_g1  GO:0030170
TRINITY_DN226613_c0_g1  GO:0030315
TRINITY_DN226613_c0_g1  GO:0032868
TRINITY_DN226613_c0_g1  GO:0032991
TRINITY_DN226613_c0_g1  GO:0042803
TRINITY_DN226613_c0_g1  GO:0043204
TRINITY_DN226613_c0_g1  GO:0043278
TRINITY_DN226613_c0_g1  GO:0045471
TRINITY_DN226613_c0_g1  GO:0046487
TRINITY_DN226613_c0_g1  GO:0070062
TRINITY_DN226664_c0_g1  GO:0004672
TRINITY_DN226664_c0_g1  GO:0004674
TRINITY_DN226664_c0_g1  GO:0004709
TRINITY_DN226664_c0_g1  GO:0005524
TRINITY_DN226664_c0_g1  GO:0005634
TRINITY_DN226664_c0_g1  GO:0005737
TRINITY_DN226664_c0_g1  GO:0006970
TRINITY_DN226664_c0_g1  GO:0009737
TRINITY_DN226664_c0_g1  GO:0009738
TRINITY_DN226664_c0_g1  GO:0009789
TRINITY_DN226664_c0_g1  GO:0023014
TRINITY_DN226664_c0_g1  GO:0031098
TRINITY_DN226664_c0_g1  GO:0032147
TRINITY_DN226664_c0_g1  GO:0046777
TRINITY_DN226664_c0_g1  GO:1900057
TRINITY_DN226664_c0_g1  GO:1902457
TRINITY_DN226664_c0_g1  GO:2000038
TRINITY_DN226686_c0_g1  GO:0001913
TRINITY_DN226686_c0_g1  GO:0005829
TRINITY_DN226686_c0_g1  GO:0007159
TRINITY_DN226686_c0_g1  GO:0009055
TRINITY_DN226686_c0_g1  GO:0019673
TRINITY_DN226686_c0_g1  GO:0042351
TRINITY_DN226686_c0_g1  GO:0042356
TRINITY_DN226686_c0_g1  GO:0042802
TRINITY_DN226686_c0_g1  GO:0047918
TRINITY_DN226686_c0_g1  GO:0050577
TRINITY_DN226686_c0_g1  GO:0050662
TRINITY_DN226686_c0_g1  GO:0070062
TRINITY_DN226922_c0_g1  GO:0000139
TRINITY_DN226922_c0_g1  GO:0005739
TRINITY_DN226922_c0_g1  GO:0005768
TRINITY_DN226922_c0_g1  GO:0005794
TRINITY_DN226922_c0_g1  GO:0005802
TRINITY_DN226922_c0_g1  GO:0007155
TRINITY_DN226922_c0_g1  GO:0010289
TRINITY_DN226922_c0_g1  GO:0016021
TRINITY_DN226922_c0_g1  GO:0016757
TRINITY_DN226922_c0_g1  GO:0045489
TRINITY_DN226922_c0_g1  GO:0047262
TRINITY_DN227360_c0_g2  GO:0003777
TRINITY_DN227360_c0_g2  GO:0005524
TRINITY_DN227360_c0_g2  GO:0005871
TRINITY_DN227360_c0_g2  GO:0005874
TRINITY_DN227360_c0_g2  GO:0007018
TRINITY_DN227360_c0_g2  GO:0008017
TRINITY_DN227360_c0_g2  GO:0016887
TRINITY_DN228040_c0_g1  GO:0000079
TRINITY_DN228040_c0_g1  GO:0000463
TRINITY_DN228040_c0_g1  GO:0001649
TRINITY_DN228040_c0_g1  GO:0003723
TRINITY_DN228040_c0_g1  GO:0003924
TRINITY_DN228040_c0_g1  GO:0005525
TRINITY_DN228040_c0_g1  GO:0005634
TRINITY_DN228040_c0_g1  GO:0005730
TRINITY_DN228040_c0_g1  GO:0005737
TRINITY_DN228040_c0_g1  GO:0005794
TRINITY_DN228040_c0_g1  GO:0005829
TRINITY_DN228040_c0_g1  GO:0008156
TRINITY_DN228040_c0_g1  GO:0008285
TRINITY_DN228040_c0_g1  GO:0016020
TRINITY_DN228040_c0_g1  GO:0022408
TRINITY_DN228040_c0_g1  GO:0030336
TRINITY_DN228040_c0_g1  GO:0031397
TRINITY_DN228040_c0_g1  GO:0031965
TRINITY_DN228040_c0_g1  GO:0033342
TRINITY_DN228040_c0_g1  GO:0048471
TRINITY_DN228040_c0_g1  GO:0050821
TRINITY_DN228042_c0_g1  GO:0000278
TRINITY_DN228042_c0_g1  GO:0004674
TRINITY_DN228042_c0_g1  GO:0005524
TRINITY_DN228042_c0_g1  GO:0005634
TRINITY_DN228042_c0_g1  GO:0005694
TRINITY_DN228042_c0_g1  GO:0005737
TRINITY_DN228042_c0_g1  GO:0005856
