GO:0003700	TRINITY_DN312707_c1_g1
GO:0003729	TRINITY_DN277394_c0_g1
GO:0003729	TRINITY_DN292320_c0_g2
GO:0003729	TRINITY_DN310768_c2_g1
GO:0003729	TRINITY_DN546034_c0_g1
GO:0003735	TRINITY_DN252362_c0_g1
GO:0003735	TRINITY_DN255993_c0_g1
GO:0003735	TRINITY_DN259162_c0_g1
GO:0003735	TRINITY_DN274735_c0_g1
GO:0003735	TRINITY_DN276418_c0_g1
GO:0003735	TRINITY_DN276582_c0_g1
GO:0003735	TRINITY_DN278928_c0_g1
GO:0003735	TRINITY_DN293383_c0_g1
GO:0003735	TRINITY_DN294189_c0_g1
GO:0003735	TRINITY_DN294772_c2_g5
GO:0003735	TRINITY_DN294775_c0_g2
GO:0003735	TRINITY_DN295075_c3_g1
GO:0003735	TRINITY_DN296759_c4_g1
GO:0003735	TRINITY_DN299270_c7_g1
GO:0003735	TRINITY_DN299653_c1_g2
GO:0003735	TRINITY_DN310743_c0_g1
GO:0003735	TRINITY_DN316904_c8_g6
GO:0003735	TRINITY_DN524499_c0_g1
GO:0003743	TRINITY_DN299729_c1_g1
GO:0003743	TRINITY_DN312702_c0_g1
GO:0003746	TRINITY_DN299729_c1_g1
GO:0003746	TRINITY_DN311463_c3_g2
GO:0003746	TRINITY_DN312702_c0_g1
GO:0003746	TRINITY_DN312717_c0_g3
GO:0003746	TRINITY_DN316993_c2_g1
GO:0003756	TRINITY_DN151705_c0_g1
GO:0003774	TRINITY_DN227360_c0_g2
GO:0003774	TRINITY_DN311484_c1_g1
GO:0003774	TRINITY_DN312737_c2_g5
GO:0003774	TRINITY_DN312799_c0_g2
GO:0003777	TRINITY_DN227360_c0_g2
GO:0003777	TRINITY_DN311484_c1_g1
GO:0003779	TRINITY_DN254239_c0_g1
GO:0003841	TRINITY_DN231504_c0_g1
GO:0003841	TRINITY_DN256326_c0_g1
GO:0003924	TRINITY_DN292335_c2_g3
GO:0003924	TRINITY_DN310027_c1_g1
GO:0003924	TRINITY_DN311476_c1_g3
GO:0003924	TRINITY_DN311789_c4_g1
GO:0003924	TRINITY_DN314831_c0_g1
GO:0003924	TRINITY_DN3495_c0_g1
GO:0003964	TRINITY_DN317243_c9_g4
GO:0003989	TRINITY_DN271265_c0_g1
GO:0003989	TRINITY_DN314848_c0_g1
GO:0003993	TRINITY_DN314167_c0_g1
GO:0003996	TRINITY_DN278387_c0_g1
GO:0003996	TRINITY_DN311486_c4_g1
GO:0004175	TRINITY_DN294142_c0_g1
GO:0004175	TRINITY_DN298447_c1_g1
GO:0004175	TRINITY_DN299202_c0_g2
GO:0004175	TRINITY_DN311738_c1_g1
GO:0004175	TRINITY_DN314160_c4_g1
GO:0004175	TRINITY_DN314168_c2_g5
GO:0004175	TRINITY_DN314275_c4_g1
GO:0004175	TRINITY_DN316223_c6_g3
GO:0004175	TRINITY_DN316900_c0_g1
GO:0004175	TRINITY_DN316900_c0_g2
GO:0004175	TRINITY_DN316900_c0_g3
GO:0004176	TRINITY_DN311986_c0_g1
GO:0004177	TRINITY_DN256557_c0_g2
GO:0004180	TRINITY_DN277209_c0_g1
GO:0004190	TRINITY_DN311738_c1_g1
GO:0004190	TRINITY_DN314275_c4_g1
GO:0004190	TRINITY_DN316223_c6_g3
GO:0004190	TRINITY_DN316900_c0_g1
GO:0004190	TRINITY_DN316900_c0_g2
GO:0004190	TRINITY_DN316900_c0_g3
GO:0004222	TRINITY_DN298447_c1_g1
GO:0004222	TRINITY_DN314168_c2_g5
GO:0004252	TRINITY_DN294142_c0_g1
GO:0004252	TRINITY_DN299202_c0_g2
GO:0004252	TRINITY_DN314160_c4_g1
GO:0004312	TRINITY_DN314626_c2_g5
GO:0004316	TRINITY_DN314626_c2_g5
GO:0004364	TRINITY_DN293493_c3_g1
GO:0004364	TRINITY_DN293493_c3_g4
GO:0004372	TRINITY_DN226183_c0_g1
GO:0004372	TRINITY_DN276022_c0_g1
GO:0004497	TRINITY_DN274796_c0_g1
GO:0004497	TRINITY_DN276631_c0_g2
GO:0004497	TRINITY_DN311774_c0_g1
GO:0004518	TRINITY_DN223640_c0_g1
GO:0004553	TRINITY_DN276554_c0_g1
GO:0004553	TRINITY_DN310080_c0_g1
GO:0004553	TRINITY_DN310080_c0_g3
GO:0004601	TRINITY_DN233686_c0_g1
GO:0004601	TRINITY_DN234179_c0_g1
GO:0004601	TRINITY_DN271662_c0_g1
GO:0004601	TRINITY_DN293818_c2_g1
GO:0004601	TRINITY_DN293818_c2_g2
GO:0004601	TRINITY_DN294184_c0_g1
GO:0004601	TRINITY_DN298831_c0_g1
GO:0004601	TRINITY_DN3463_c0_g1
GO:0004672	TRINITY_DN226664_c0_g1
GO:0004672	TRINITY_DN250557_c0_g1
GO:0004672	TRINITY_DN255899_c0_g1
GO:0004672	TRINITY_DN259522_c0_g1
GO:0004672	TRINITY_DN259522_c1_g1
GO:0004672	TRINITY_DN276539_c0_g1
GO:0004672	TRINITY_DN277373_c0_g1
GO:0004672	TRINITY_DN293348_c0_g2
GO:0004672	TRINITY_DN294787_c0_g3
GO:0004672	TRINITY_DN295071_c1_g1
GO:0004672	TRINITY_DN295218_c0_g1
GO:0004672	TRINITY_DN295269_c0_g4
GO:0004672	TRINITY_DN295269_c0_g5
GO:0004672	TRINITY_DN299032_c0_g1
GO:0004672	TRINITY_DN299042_c0_g1
GO:0004672	TRINITY_DN299263_c0_g3
GO:0004672	TRINITY_DN299758_c1_g1
GO:0004672	TRINITY_DN299758_c1_g2
GO:0004672	TRINITY_DN310742_c1_g3
GO:0004672	TRINITY_DN310744_c0_g3
GO:0004672	TRINITY_DN311783_c0_g2
GO:0004672	TRINITY_DN312745_c1_g6
GO:0004672	TRINITY_DN314109_c2_g1
GO:0004672	TRINITY_DN317243_c9_g4
GO:0004672	TRINITY_DN371660_c0_g1
GO:0004672	TRINITY_DN553854_c0_g1
GO:0004674	TRINITY_DN250557_c0_g1
GO:0004674	TRINITY_DN259522_c0_g1
GO:0004674	TRINITY_DN259522_c1_g1
GO:0004674	TRINITY_DN276539_c0_g1
GO:0004674	TRINITY_DN277373_c0_g1
GO:0004674	TRINITY_DN293348_c0_g2
GO:0004674	TRINITY_DN294787_c0_g3
GO:0004674	TRINITY_DN295071_c1_g1
GO:0004674	TRINITY_DN295269_c0_g4
GO:0004674	TRINITY_DN295269_c0_g5
GO:0004674	TRINITY_DN299263_c0_g3
GO:0004674	TRINITY_DN299758_c1_g1
GO:0004674	TRINITY_DN299758_c1_g2
GO:0004674	TRINITY_DN310742_c1_g3
GO:0004674	TRINITY_DN310744_c0_g3
GO:0004674	TRINITY_DN311783_c0_g2
GO:0004674	TRINITY_DN312745_c1_g6
GO:0004674	TRINITY_DN314109_c2_g1
GO:0004674	TRINITY_DN371660_c0_g1
GO:0004674	TRINITY_DN553854_c0_g1
GO:0004683	TRINITY_DN259522_c0_g1
GO:0004683	TRINITY_DN259522_c1_g1
GO:0004683	TRINITY_DN293348_c0_g2
GO:0004683	TRINITY_DN311783_c0_g2
GO:0004693	TRINITY_DN299758_c1_g1
GO:0004693	TRINITY_DN299758_c1_g2
GO:0004721	TRINITY_DN293332_c0_g1
GO:0004721	TRINITY_DN294747_c0_g1
GO:0004722	TRINITY_DN293332_c0_g1
GO:0004842	TRINITY_DN25521_c0_g1
GO:0004842	TRINITY_DN296706_c2_g1
GO:0004842	TRINITY_DN311418_c0_g3
GO:0004843	TRINITY_DN292961_c0_g1
GO:0004843	TRINITY_DN314831_c1_g1
GO:0004857	TRINITY_DN252876_c0_g1
GO:0004857	TRINITY_DN254084_c0_g1
GO:0004888	TRINITY_DN277395_c0_g1
GO:0004888	TRINITY_DN312713_c2_g1
GO:0005096	TRINITY_DN231598_c0_g2
GO:0005096	TRINITY_DN298161_c0_g1
GO:0005096	TRINITY_DN312003_c1_g6
GO:0005198	TRINITY_DN252362_c0_g1
GO:0005198	TRINITY_DN255993_c0_g1
GO:0005198	TRINITY_DN259162_c0_g1
GO:0005198	TRINITY_DN274735_c0_g1
GO:0005198	TRINITY_DN276418_c0_g1
GO:0005198	TRINITY_DN276582_c0_g1
GO:0005198	TRINITY_DN278928_c0_g1
GO:0005198	TRINITY_DN293383_c0_g1
GO:0005198	TRINITY_DN294189_c0_g1
GO:0005198	TRINITY_DN294772_c2_g5
GO:0005198	TRINITY_DN294775_c0_g2
GO:0005198	TRINITY_DN295075_c3_g1
GO:0005198	TRINITY_DN296759_c4_g1
GO:0005198	TRINITY_DN299270_c7_g1
GO:0005198	TRINITY_DN299653_c1_g2
GO:0005198	TRINITY_DN310743_c0_g1
GO:0005198	TRINITY_DN316904_c8_g6
GO:0005198	TRINITY_DN524499_c0_g1
GO:0005215	TRINITY_DN277292_c0_g1
GO:0005215	TRINITY_DN277395_c0_g1
GO:0005215	TRINITY_DN293691_c0_g1
GO:0005215	TRINITY_DN293818_c3_g2
GO:0005215	TRINITY_DN294619_c0_g2
GO:0005215	TRINITY_DN298173_c0_g1
GO:0005215	TRINITY_DN299750_c3_g1
GO:0005215	TRINITY_DN311730_c0_g1
GO:0005215	TRINITY_DN312095_c1_g3
GO:0005215	TRINITY_DN312713_c2_g1
GO:0005216	TRINITY_DN277395_c0_g1
GO:0005216	TRINITY_DN294619_c0_g2
GO:0005216	TRINITY_DN312713_c2_g1
GO:0005261	TRINITY_DN294619_c0_g2
GO:0005315	TRINITY_DN298173_c0_g1
GO:0005319	TRINITY_DN311730_c0_g1
GO:0005346	TRINITY_DN293818_c3_g2
GO:0005347	TRINITY_DN293818_c3_g2
GO:0005388	TRINITY_DN312095_c1_g3
GO:0005507	TRINITY_DN2119_c1_g1
GO:0005507	TRINITY_DN316974_c2_g2
GO:0005509	TRINITY_DN296771_c4_g2
GO:0005515	TRINITY_DN254239_c0_g1
GO:0005515	TRINITY_DN271641_c0_g3
GO:0005515	TRINITY_DN311418_c0_g2
GO:0005525	TRINITY_DN256219_c0_g2
GO:0005525	TRINITY_DN298167_c1_g1
GO:0005525	TRINITY_DN310742_c0_g4
GO:0005525	TRINITY_DN312716_c1_g1
GO:0008047	TRINITY_DN231598_c0_g2
GO:0008047	TRINITY_DN298161_c0_g1
GO:0008047	TRINITY_DN312003_c1_g6
GO:0008092	TRINITY_DN254239_c0_g1
GO:0008135	TRINITY_DN299729_c1_g1
GO:0008135	TRINITY_DN311463_c3_g2
GO:0008135	TRINITY_DN312702_c0_g1
GO:0008135	TRINITY_DN312717_c0_g3
GO:0008135	TRINITY_DN316993_c2_g1
GO:0008168	TRINITY_DN172940_c0_g1
GO:0008168	TRINITY_DN277371_c0_g1
GO:0008168	TRINITY_DN314176_c1_g1
GO:0008233	TRINITY_DN256557_c0_g2
GO:0008233	TRINITY_DN277209_c0_g1
GO:0008233	TRINITY_DN292961_c0_g1
GO:0008233	TRINITY_DN294142_c0_g1
GO:0008233	TRINITY_DN298447_c1_g1
GO:0008233	TRINITY_DN298805_c0_g2
GO:0008233	TRINITY_DN299202_c0_g2
GO:0008233	TRINITY_DN311738_c1_g1
GO:0008233	TRINITY_DN311986_c0_g1
GO:0008233	TRINITY_DN314160_c4_g1
GO:0008233	TRINITY_DN314168_c2_g5
GO:0008233	TRINITY_DN314275_c4_g1
GO:0008233	TRINITY_DN314831_c1_g1
GO:0008233	TRINITY_DN316223_c6_g3
GO:0008233	TRINITY_DN316900_c0_g1
GO:0008233	TRINITY_DN316900_c0_g2
GO:0008233	TRINITY_DN316900_c0_g3
GO:0008234	TRINITY_DN292961_c0_g1
GO:0008234	TRINITY_DN314831_c1_g1
GO:0008236	TRINITY_DN277209_c0_g1
GO:0008236	TRINITY_DN294142_c0_g1
GO:0008236	TRINITY_DN299202_c0_g2
GO:0008236	TRINITY_DN314160_c4_g1
GO:0008237	TRINITY_DN298447_c1_g1
GO:0008237	TRINITY_DN314168_c2_g5
GO:0008238	TRINITY_DN256557_c0_g2
GO:0008238	TRINITY_DN277209_c0_g1
GO:0008270	TRINITY_DN298177_c0_g1
GO:0008270	TRINITY_DN311791_c1_g2
GO:0008324	TRINITY_DN293691_c0_g1
GO:0008324	TRINITY_DN294619_c0_g2
GO:0008324	TRINITY_DN299750_c3_g1
GO:0008324	TRINITY_DN312095_c1_g3
GO:0008374	TRINITY_DN231504_c0_g1
GO:0008374	TRINITY_DN256326_c0_g1
GO:0008374	TRINITY_DN292999_c3_g1
GO:0008483	TRINITY_DN293813_c0_g1
GO:0008509	TRINITY_DN293818_c3_g2
GO:0008514	TRINITY_DN293818_c3_g2
GO:0009055	TRINITY_DN298602_c0_g1
GO:0009055	TRINITY_DN311070_c0_g3
GO:0015036	TRINITY_DN311987_c0_g6
GO:0015075	TRINITY_DN277395_c0_g1
GO:0015075	TRINITY_DN293691_c0_g1
GO:0015075	TRINITY_DN293818_c3_g2
GO:0015075	TRINITY_DN294619_c0_g2
GO:0015075	TRINITY_DN298173_c0_g1
GO:0015075	TRINITY_DN299750_c3_g1
GO:0015075	TRINITY_DN312095_c1_g3
GO:0015075	TRINITY_DN312713_c2_g1
GO:0015077	TRINITY_DN294619_c0_g2
GO:0015077	TRINITY_DN299750_c3_g1
GO:0015085	TRINITY_DN312095_c1_g3
GO:0015215	TRINITY_DN293818_c3_g2
GO:0015216	TRINITY_DN293818_c3_g2
GO:0015238	TRINITY_DN293818_c3_g2
GO:0015267	TRINITY_DN277395_c0_g1
GO:0015267	TRINITY_DN294619_c0_g2
GO:0015267	TRINITY_DN312713_c2_g1
GO:0015291	TRINITY_DN298173_c0_g1
GO:0015291	TRINITY_DN299750_c3_g1
GO:0015318	TRINITY_DN277395_c0_g1
GO:0015318	TRINITY_DN293691_c0_g1
GO:0015318	TRINITY_DN293818_c3_g2
GO:0015318	TRINITY_DN294619_c0_g2
GO:0015318	TRINITY_DN298173_c0_g1
GO:0015318	TRINITY_DN299750_c3_g1
GO:0015318	TRINITY_DN312095_c1_g3
GO:0015318	TRINITY_DN312713_c2_g1
GO:0015399	TRINITY_DN312095_c1_g3
GO:0015405	TRINITY_DN312095_c1_g3
GO:0015605	TRINITY_DN293818_c3_g2
GO:0015662	TRINITY_DN312095_c1_g3
GO:0015932	TRINITY_DN293818_c3_g2
GO:0016209	TRINITY_DN233686_c0_g1
GO:0016209	TRINITY_DN234179_c0_g1
GO:0016209	TRINITY_DN271662_c0_g1
GO:0016209	TRINITY_DN293818_c2_g1
GO:0016209	TRINITY_DN293818_c2_g2
GO:0016209	TRINITY_DN294184_c0_g1
GO:0016209	TRINITY_DN298831_c0_g1
GO:0016209	TRINITY_DN311987_c0_g6
GO:0016209	TRINITY_DN3463_c0_g1
GO:0016301	TRINITY_DN226664_c0_g1
GO:0016301	TRINITY_DN250557_c0_g1
GO:0016301	TRINITY_DN255899_c0_g1
GO:0016301	TRINITY_DN259522_c0_g1
GO:0016301	TRINITY_DN259522_c1_g1
GO:0016301	TRINITY_DN276539_c0_g1
GO:0016301	TRINITY_DN277373_c0_g1
GO:0016301	TRINITY_DN293348_c0_g2
GO:0016301	TRINITY_DN294787_c0_g3
GO:0016301	TRINITY_DN295071_c1_g1
GO:0016301	TRINITY_DN295218_c0_g1
GO:0016301	TRINITY_DN295269_c0_g4
GO:0016301	TRINITY_DN295269_c0_g5
GO:0016301	TRINITY_DN299032_c0_g1
GO:0016301	TRINITY_DN299042_c0_g1
GO:0016301	TRINITY_DN299263_c0_g3
GO:0016301	TRINITY_DN299758_c1_g1
GO:0016301	TRINITY_DN299758_c1_g2
GO:0016301	TRINITY_DN310742_c1_g3
GO:0016301	TRINITY_DN310744_c0_g3
GO:0016301	TRINITY_DN311783_c0_g2
GO:0016301	TRINITY_DN312745_c1_g6
GO:0016301	TRINITY_DN314109_c2_g1
GO:0016301	TRINITY_DN317243_c9_g4
GO:0016301	TRINITY_DN371660_c0_g1
GO:0016301	TRINITY_DN553854_c0_g1
GO:0016405	TRINITY_DN278387_c0_g1
GO:0016405	TRINITY_DN311486_c4_g1
GO:0016407	TRINITY_DN296376_c0_g1
GO:0016408	TRINITY_DN311752_c0_g1
GO:0016411	TRINITY_DN231504_c0_g1
GO:0016411	TRINITY_DN256326_c0_g1
GO:0016411	TRINITY_DN292999_c3_g1
GO:0016421	TRINITY_DN271265_c0_g1
GO:0016421	TRINITY_DN314848_c0_g1
GO:0016462	TRINITY_DN227360_c0_g2
GO:0016462	TRINITY_DN276974_c0_g1
GO:0016462	TRINITY_DN292335_c2_g3
GO:0016462	TRINITY_DN310027_c1_g1
GO:0016462	TRINITY_DN311476_c1_g3
GO:0016462	TRINITY_DN311484_c1_g1
GO:0016462	TRINITY_DN311789_c4_g1
GO:0016462	TRINITY_DN311986_c0_g1
GO:0016462	TRINITY_DN312095_c1_g3
GO:0016462	TRINITY_DN312737_c2_g5
GO:0016462	TRINITY_DN312799_c0_g2
GO:0016462	TRINITY_DN314831_c0_g1
GO:0016462	TRINITY_DN3495_c0_g1
GO:0016491	TRINITY_DN175296_c0_g1
GO:0016491	TRINITY_DN233686_c0_g1
GO:0016491	TRINITY_DN234179_c0_g1
GO:0016491	TRINITY_DN271662_c0_g1
GO:0016491	TRINITY_DN274001_c0_g1
GO:0016491	TRINITY_DN274796_c0_g1
GO:0016491	TRINITY_DN274823_c0_g1
GO:0016491	TRINITY_DN274831_c0_g1
GO:0016491	TRINITY_DN276025_c0_g1
GO:0016491	TRINITY_DN276264_c0_g3
GO:0016491	TRINITY_DN276631_c0_g2
GO:0016491	TRINITY_DN278965_c0_g1
GO:0016491	TRINITY_DN293350_c0_g1
GO:0016491	TRINITY_DN293818_c2_g1
GO:0016491	TRINITY_DN293818_c2_g2
GO:0016491	TRINITY_DN294184_c0_g1
GO:0016491	TRINITY_DN298417_c1_g1
GO:0016491	TRINITY_DN298602_c0_g1
GO:0016491	TRINITY_DN298605_c1_g1
GO:0016491	TRINITY_DN298831_c0_g1
GO:0016491	TRINITY_DN310082_c1_g1
GO:0016491	TRINITY_DN310742_c1_g1
GO:0016491	TRINITY_DN311070_c0_g2
GO:0016491	TRINITY_DN311070_c0_g3
GO:0016491	TRINITY_DN311753_c2_g8
GO:0016491	TRINITY_DN311774_c0_g1
GO:0016491	TRINITY_DN311987_c0_g6
GO:0016491	TRINITY_DN314157_c1_g3
GO:0016491	TRINITY_DN3463_c0_g1
GO:0016614	TRINITY_DN175296_c0_g1
GO:0016614	TRINITY_DN274823_c0_g1
GO:0016614	TRINITY_DN276025_c0_g1
GO:0016614	TRINITY_DN276264_c0_g3
GO:0016614	TRINITY_DN293350_c0_g1
GO:0016614	TRINITY_DN311753_c2_g8
GO:0016616	TRINITY_DN175296_c0_g1
GO:0016616	TRINITY_DN274823_c0_g1
GO:0016616	TRINITY_DN276025_c0_g1
GO:0016616	TRINITY_DN276264_c0_g3
GO:0016616	TRINITY_DN293350_c0_g1
GO:0016616	TRINITY_DN311753_c2_g8
GO:0016620	TRINITY_DN274831_c0_g1
GO:0016627	TRINITY_DN298605_c1_g1
GO:0016627	TRINITY_DN310082_c1_g1
GO:0016645	TRINITY_DN310742_c1_g1
GO:0016646	TRINITY_DN310742_c1_g1
GO:0016651	TRINITY_DN311987_c0_g6
GO:0016667	TRINITY_DN311987_c0_g6
GO:0016668	TRINITY_DN311987_c0_g6
GO:0016684	TRINITY_DN233686_c0_g1
GO:0016684	TRINITY_DN234179_c0_g1
GO:0016684	TRINITY_DN271662_c0_g1
GO:0016684	TRINITY_DN293818_c2_g1
GO:0016684	TRINITY_DN293818_c2_g2
GO:0016684	TRINITY_DN294184_c0_g1
GO:0016684	TRINITY_DN298831_c0_g1
GO:0016684	TRINITY_DN3463_c0_g1
GO:0016705	TRINITY_DN278965_c0_g1
GO:0016705	TRINITY_DN298417_c1_g1
GO:0016705	TRINITY_DN311070_c0_g2
GO:0016741	TRINITY_DN172940_c0_g1
GO:0016741	TRINITY_DN226183_c0_g1
GO:0016741	TRINITY_DN276022_c0_g1
GO:0016741	TRINITY_DN277371_c0_g1
GO:0016741	TRINITY_DN314176_c1_g1
GO:0016742	TRINITY_DN226183_c0_g1
GO:0016742	TRINITY_DN276022_c0_g1
GO:0016746	TRINITY_DN231504_c0_g1
GO:0016746	TRINITY_DN256326_c0_g1
GO:0016746	TRINITY_DN292999_c3_g1
GO:0016746	TRINITY_DN296376_c0_g1
GO:0016746	TRINITY_DN311478_c1_g1
GO:0016746	TRINITY_DN311752_c0_g1
GO:0016746	TRINITY_DN314626_c2_g5
GO:0016747	TRINITY_DN231504_c0_g1
GO:0016747	TRINITY_DN256326_c0_g1
GO:0016747	TRINITY_DN292999_c3_g1
GO:0016747	TRINITY_DN296376_c0_g1
GO:0016747	TRINITY_DN311478_c1_g1
GO:0016747	TRINITY_DN311752_c0_g1
GO:0016747	TRINITY_DN314626_c2_g5
GO:0016757	TRINITY_DN299726_c0_g1
GO:0016763	TRINITY_DN299726_c0_g1
GO:0016765	TRINITY_DN293493_c3_g1
GO:0016765	TRINITY_DN293493_c3_g4
GO:0016765	TRINITY_DN293682_c3_g2
GO:0016765	TRINITY_DN295083_c1_g3
GO:0016765	TRINITY_DN312752_c3_g1
GO:0016769	TRINITY_DN293813_c0_g1
GO:0016772	TRINITY_DN226664_c0_g1
GO:0016772	TRINITY_DN250557_c0_g1
GO:0016772	TRINITY_DN255899_c0_g1
GO:0016772	TRINITY_DN259522_c0_g1
GO:0016772	TRINITY_DN259522_c1_g1
GO:0016772	TRINITY_DN276539_c0_g1
GO:0016772	TRINITY_DN277373_c0_g1
GO:0016772	TRINITY_DN293348_c0_g2
GO:0016772	TRINITY_DN294787_c0_g3
GO:0016772	TRINITY_DN295071_c1_g1
GO:0016772	TRINITY_DN295218_c0_g1
GO:0016772	TRINITY_DN295269_c0_g4
GO:0016772	TRINITY_DN295269_c0_g5
GO:0016772	TRINITY_DN299032_c0_g1
GO:0016772	TRINITY_DN299042_c0_g1
GO:0016772	TRINITY_DN299263_c0_g3
GO:0016772	TRINITY_DN299758_c1_g1
GO:0016772	TRINITY_DN299758_c1_g2
GO:0016772	TRINITY_DN310742_c1_g3
GO:0016772	TRINITY_DN310744_c0_g3
GO:0016772	TRINITY_DN311783_c0_g2
GO:0016772	TRINITY_DN312745_c1_g6
GO:0016772	TRINITY_DN314109_c2_g1
GO:0016772	TRINITY_DN317243_c9_g4
GO:0016772	TRINITY_DN371660_c0_g1
GO:0016772	TRINITY_DN553854_c0_g1
GO:0016773	TRINITY_DN226664_c0_g1
GO:0016773	TRINITY_DN250557_c0_g1
GO:0016773	TRINITY_DN255899_c0_g1
GO:0016773	TRINITY_DN259522_c0_g1
GO:0016773	TRINITY_DN259522_c1_g1
GO:0016773	TRINITY_DN276539_c0_g1
GO:0016773	TRINITY_DN277373_c0_g1
GO:0016773	TRINITY_DN293348_c0_g2
GO:0016773	TRINITY_DN294787_c0_g3
GO:0016773	TRINITY_DN295071_c1_g1
GO:0016773	TRINITY_DN295218_c0_g1
GO:0016773	TRINITY_DN295269_c0_g4
GO:0016773	TRINITY_DN295269_c0_g5
GO:0016773	TRINITY_DN299032_c0_g1
GO:0016773	TRINITY_DN299042_c0_g1
GO:0016773	TRINITY_DN299263_c0_g3
GO:0016773	TRINITY_DN299758_c1_g1
GO:0016773	TRINITY_DN299758_c1_g2
GO:0016773	TRINITY_DN310742_c1_g3
GO:0016773	TRINITY_DN310744_c0_g3
GO:0016773	TRINITY_DN311783_c0_g2
GO:0016773	TRINITY_DN312745_c1_g6
GO:0016773	TRINITY_DN314109_c2_g1
GO:0016773	TRINITY_DN317243_c9_g4
GO:0016773	TRINITY_DN371660_c0_g1
GO:0016773	TRINITY_DN553854_c0_g1
GO:0016776	TRINITY_DN295218_c0_g1
GO:0016776	TRINITY_DN299042_c0_g1
GO:0016779	TRINITY_DN317243_c9_g4
GO:0016788	TRINITY_DN223640_c0_g1
GO:0016788	TRINITY_DN292320_c0_g4
GO:0016788	TRINITY_DN293332_c0_g1
GO:0016788	TRINITY_DN294652_c0_g3
GO:0016788	TRINITY_DN294747_c0_g1
GO:0016788	TRINITY_DN299750_c3_g2
GO:0016788	TRINITY_DN314167_c0_g1
GO:0016788	TRINITY_DN318563_c0_g1
GO:0016791	TRINITY_DN293332_c0_g1
GO:0016791	TRINITY_DN294747_c0_g1
GO:0016791	TRINITY_DN299750_c3_g2
GO:0016791	TRINITY_DN314167_c0_g1
GO:0016791	TRINITY_DN318563_c0_g1
GO:0016798	TRINITY_DN276554_c0_g1
GO:0016798	TRINITY_DN310080_c0_g1
GO:0016798	TRINITY_DN310080_c0_g3
GO:0016810	TRINITY_DN296757_c3_g1
GO:0016810	TRINITY_DN298165_c0_g2
GO:0016811	TRINITY_DN296757_c3_g1
GO:0016811	TRINITY_DN298165_c0_g2
GO:0016817	TRINITY_DN227360_c0_g2
GO:0016817	TRINITY_DN276974_c0_g1
GO:0016817	TRINITY_DN292335_c2_g3
GO:0016817	TRINITY_DN310027_c1_g1
GO:0016817	TRINITY_DN311476_c1_g3
GO:0016817	TRINITY_DN311484_c1_g1
