GeneID	S_10B	S_9A	S_13A	S_42A	S_46B	S_47B	S_48B	S_2A	S_2B	S_7B	S_8B	S_33A	S_36B	S_38A	S_40A
TRINITY_DN102005_c0_g1	1.060434796	1.060434796	2.009723777	1.854878329	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.269898769	1.060434796	1.775037812	2.160810364	1.060434796	1.060434796
TRINITY_DN102006_c0_g1	1.060434796	1.498523235	1.060434796	1.060434796	1.060434796	2.220749492	1.060434796	1.988649135	1.531363875	5.008819506	1.060434796	1.060434796	2.396988615	1.555100532	2.134830437
TRINITY_DN102012_c0_g1	1.060434796	1.498523235	1.060434796	3.841850346	2.076237769	1.060434796	1.993143853	1.440025908	1.060434796	2.918429325	1.060434796	1.060434796	2.160810364	1.060434796	4.584683743
TRINITY_DN102024_c0_g1	2.705404119	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.554960019	1.988649135	1.060434796	1.060434796	2.035083556	4.708735564	1.060434796	1.060434796	1.060434796
TRINITY_DN102050_c0_g1	2.334412939	2.334983987	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	3.168358265	1.88581625	2.461325844	1.060434796	1.060434796	3.327576048	1.060434796	1.060434796
TRINITY_DN102051_c0_g1	1.060434796	1.060434796	1.060434796	1.854878329	2.401305792	1.060434796	1.060434796	2.200488538	1.060434796	1.060434796	2.035083556	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN102060_c0_g1	1.060434796	1.060434796	2.009723777	1.060434796	1.060434796	1.060434796	1.060434796	1.74026046	1.060434796	2.630302798	1.060434796	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN10208_c0_g1	1.060434796	1.498523235	2.009723777	1.854878329	2.076237769	2.855421812	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN102368_c0_g1	1.060434796	3.000963993	1.060434796	1.060434796	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	2.049128754	1.060434796	1.775037812	1.878251772	1.060434796	2.471188131
TRINITY_DN102375_c0_g1	1.060434796	1.834107156	1.060434796	2.739959837	2.076237769	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.396988615	1.555100532	1.060434796
TRINITY_DN102378_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.531363875	1.469830349	1.628546064	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN102429_c0_g1	1.060434796	2.334983987	3.300346991	3.037763466	1.060434796	1.060434796	1.060434796	2.385167883	1.531363875	3.265020575	1.628546064	1.060434796	2.599887299	1.922777888	2.743762709
TRINITY_DN102431_c0_g1	1.060434796	1.060434796	2.577378605	1.060434796	2.076237769	3.630957726	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN102501_c0_g1	1.060434796	2.106174159	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN102508_c0_g1	1.060434796	1.060434796	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.777737248	1.060434796	2.471188131
TRINITY_DN102663_c0_g1	1.060434796	2.532423455	1.060434796	3.988269512	3.671640229	1.060434796	1.993143853	1.060434796	1.060434796	2.630302798	1.060434796	1.060434796	1.878251772	1.922777888	1.060434796
TRINITY_DN102664_c0_g1	1.060434796	2.334983987	2.009723777	1.060434796	2.666429693	2.220749492	1.060434796	2.385167883	1.060434796	3.364230448	1.060434796	1.060434796	1.878251772	1.060434796	1.695418181
TRINITY_DN104204_c0_g1	1.060434796	1.498523235	1.060434796	1.060434796	2.076237769	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN104215_c0_g1	1.060434796	2.532423455	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.988649135	1.060434796	3.265020575	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN104274_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.74026046	1.060434796	2.049128754	1.060434796	2.607931407	1.060434796	2.666863431	1.695418181
TRINITY_DN104326_c0_g1	1.833703142	1.834107156	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	1.74026046	1.060434796	1.469830349	1.060434796	1.060434796	2.160810364	1.060434796	1.060434796
TRINITY_DN104336_c0_g1	1.833703142	2.106174159	1.060434796	1.060434796	1.060434796	3.29468633	1.060434796	1.060434796	1.531363875	1.060434796	1.060434796	1.060434796	1.878251772	1.555100532	1.695418181
TRINITY_DN104339_c0_g1	1.060434796	1.498523235	1.060434796	1.060434796	2.076237769	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN104366_c0_g1	1.060434796	2.106174159	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.878251772	1.060434796	1.695418181
TRINITY_DN104382_c0_g1	1.060434796	1.060434796	2.009723777	2.364254418	2.666429693	1.060434796	1.993143853	2.200488538	1.060434796	1.469830349	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN104613_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.988649135	1.531363875	1.469830349	1.628546064	1.775037812	1.060434796	1.922777888	1.060434796
TRINITY_DN104617_c0_g1	1.060434796	1.060434796	1.060434796	2.739959837	1.060434796	1.060434796	2.554960019	2.200488538	1.060434796	1.060434796	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN104657_c0_g1	1.060434796	1.060434796	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	3.364230448	1.060434796	1.060434796	1.878251772	1.060434796	1.695418181
TRINITY_DN104659_c0_g1	1.060434796	2.106174159	1.060434796	1.060434796	2.076237769	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN104662_c0_g1	1.060434796	1.060434796	1.060434796	2.364254418	1.060434796	1.060434796	1.060434796	1.440025908	1.060434796	1.060434796	1.060434796	1.060434796	2.160810364	1.060434796	2.134830437
TRINITY_DN104668_c0_g1	1.833703142	1.498523235	1.060434796	1.060434796	1.060434796	2.220749492	1.060434796	2.200488538	1.060434796	1.469830349	1.060434796	3.337285637	1.526532857	1.060434796	1.060434796
TRINITY_DN104808_c0_g1	1.060434796	2.334983987	1.060434796	1.060434796	1.655951822	1.060434796	1.993143853	2.951370828	1.060434796	3.364230448	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN104822_c0_g1	1.060434796	1.498523235	3.970485375	3.284487825	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN104879_c0_g1	4.30982678	1.834107156	2.983683776	2.739959837	2.401305792	5.15262556	2.554960019	2.200488538	1.531363875	2.049128754	1.060434796	4.069665062	1.060434796	1.060434796	1.060434796
TRINITY_DN105034_c0_g1	1.060434796	1.060434796	1.060434796	2.739959837	1.060434796	1.060434796	1.060434796	2.200488538	1.060434796	1.060434796	1.628546064	1.775037812	1.060434796	3.287235644	3.499621448
TRINITY_DN105050_c0_g1	1.060434796	1.498523235	2.577378605	1.854878329	2.076237769	4.504106961	1.060434796	3.063940185	1.060434796	1.060434796	1.060434796	1.060434796	2.777737248	1.060434796	1.060434796
TRINITY_DN105056_c0_g1	1.060434796	3.454865611	1.060434796	2.739959837	2.076237769	2.220749492	1.060434796	2.951370828	1.060434796	1.788362656	1.060434796	1.060434796	2.396988615	1.060434796	1.695418181
TRINITY_DN105100_c0_g1	1.060434796	1.060434796	2.983683776	1.854878329	1.655951822	1.060434796	2.554960019	2.385167883	1.060434796	1.060434796	2.035083556	1.060434796	2.936049104	1.060434796	1.060434796
TRINITY_DN105130_c0_g1	1.060434796	2.106174159	2.983683776	3.495116278	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.049128754	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN105306_c0_g1	1.060434796	1.834107156	1.060434796	1.854878329	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN105309_c0_g1	1.060434796	1.060434796	2.009723777	1.060434796	1.060434796	1.060434796	1.993143853	1.060434796	1.531363875	1.469830349	1.628546064	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN10562_c0_g1	4.19802208	2.106174159	2.009723777	2.364254418	2.076237769	3.630957726	2.554960019	1.440025908	1.060434796	1.060434796	1.060434796	3.337285637	2.160810364	1.060434796	1.695418181
TRINITY_DN106037_c0_g1	1.060434796	2.334983987	1.060434796	1.854878329	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN106038_c0_g1	1.060434796	1.498523235	1.060434796	1.060434796	1.060434796	2.220749492	1.060434796	4.100161726	1.060434796	1.060434796	1.060434796	2.250773536	1.060434796	1.060434796	1.695418181
TRINITY_DN106057_c0_g1	1.060434796	1.060434796	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN10633_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.628546064	1.775037812	1.526532857	1.555100532	1.695418181
TRINITY_DN106380_c0_g1	1.060434796	1.060434796	1.060434796	3.495116278	2.076237769	1.060434796	1.060434796	1.74026046	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN106385_c0_g1	1.833703142	1.498523235	1.060434796	1.854878329	2.401305792	1.060434796	1.060434796	1.440025908	1.060434796	1.060434796	1.060434796	1.775037812	1.060434796	1.060434796	1.060434796
TRINITY_DN106757_c0_g1	1.833703142	2.532423455	3.559860772	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN106784_c0_g1	1.060434796	1.060434796	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	3.544265922	1.060434796	1.060434796	1.060434796	1.060434796	2.471188131
TRINITY_DN106794_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.655951822	1.060434796	1.060434796	1.988649135	1.060434796	1.060434796	1.628546064	1.775037812	1.060434796	1.060434796	1.695418181
TRINITY_DN106798_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.200488538	1.060434796	1.060434796	1.628546064	1.060434796	1.526532857	1.060434796	1.695418181
TRINITY_DN11011_c0_g1	1.060434796	1.834107156	1.060434796	1.060434796	1.655951822	1.060434796	1.060434796	8.917460024	1.88581625	1.469830349	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN110214_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	2.035083556	1.775037812	1.060434796	1.060434796	1.060434796
TRINITY_DN110238_c0_g1	1.060434796	1.498523235	1.060434796	1.060434796	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN110403_c0_g1	1.060434796	1.498523235	1.060434796	1.060434796	1.655951822	1.060434796	1.060434796	1.988649135	1.060434796	1.469830349	1.628546064	1.775037812	2.160810364	1.555100532	1.060434796
TRINITY_DN110409_c0_g1	1.060434796	1.834107156	2.009723777	1.060434796	1.060434796	1.060434796	1.060434796	1.988649135	1.060434796	2.269898769	1.060434796	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN110605_c0_g1	2.334412939	1.060434796	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	2.548866764	2.170133171	2.049128754	1.628546064	1.060434796	1.060434796	1.922777888	2.134830437
TRINITY_DN11064_c0_g1	1.060434796	1.834107156	1.060434796	2.739959837	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN11123_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.878251772	1.060434796	2.471188131
TRINITY_DN111410_c0_g1	6.19130774	4.255874467	7.816068706	3.037763466	3.40756522	4.330280698	3.273137395	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN111418_c0_g1	1.060434796	1.060434796	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN111467_c0_g1	1.833703142	1.060434796	3.300346991	2.364254418	1.060434796	1.060434796	3.750436618	3.063940185	1.88581625	2.918429325	2.831435791	1.060434796	4.741031291	1.060434796	1.695418181
TRINITY_DN11147_c0_g1	1.060434796	1.060434796	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.269898769	1.060434796	1.060434796	1.060434796	1.060434796	2.134830437
TRINITY_DN111503_c0_g1	1.060434796	1.834107156	2.009723777	1.060434796	1.655951822	1.060434796	1.060434796	1.988649135	1.060434796	2.049128754	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN11152_c0_g1	1.060434796	1.498523235	1.060434796	1.060434796	2.401305792	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	1.060434796	1.060434796	1.060434796	1.695418181
TRINITY_DN111543_c0_g1	1.060434796	1.498523235	1.060434796	3.037763466	2.89031276	2.220749492	4.931574226	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN11157_c0_g1	1.060434796	1.498523235	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN111582_c0_g1	1.060434796	1.060434796	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	1.988649135	1.060434796	3.979314251	1.060434796	1.060434796	1.060434796	1.060434796	3.170637387
TRINITY_DN111591_c0_g1	1.833703142	1.834107156	2.577378605	1.854878329	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN111592_c0_g1	1.060434796	1.834107156	1.060434796	3.495116278	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.695418181
TRINITY_DN111761_c0_g1	1.060434796	1.498523235	1.060434796	4.459237633	2.666429693	1.060434796	1.060434796	1.440025908	1.060434796	2.269898769	1.060434796	2.89398329	1.878251772	1.060434796	2.97293112
TRINITY_DN111763_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.385167883	1.060434796	1.469830349	1.060434796	1.775037812	1.060434796	1.060434796	1.060434796
TRINITY_DN111787_c0_g1	1.060434796	1.498523235	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	1.060434796	1.060434796	1.060434796	1.695418181
TRINITY_DN114041_c0_g1	1.060434796	1.060434796	2.009723777	1.854878329	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.878251772	1.922777888	1.060434796
TRINITY_DN11409_c0_g1	1.060434796	1.498523235	1.060434796	1.060434796	1.655951822	2.220749492	1.060434796	3.063940185	1.060434796	2.781547005	1.060434796	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN114822_c0_g1	1.060434796	3.945334406	1.060434796	3.841850346	3.254867974	1.060434796	1.060434796	2.548866764	1.060434796	3.158481203	1.060434796	1.060434796	2.599887299	1.060434796	2.97293112
TRINITY_DN114829_c0_g1	1.060434796	1.060434796	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	1.74026046	1.060434796	1.469830349	1.060434796	1.060434796	1.526532857	1.060434796	1.695418181
TRINITY_DN115553_c0_g1	1.060434796	1.498523235	1.060434796	1.854878329	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN115800_c0_g1	1.060434796	2.106174159	1.060434796	2.739959837	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	1.060434796	1.878251772	1.060434796	1.695418181
TRINITY_DN115882_c0_g1	1.060434796	1.060434796	1.060434796	2.364254418	1.655951822	3.630957726	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.775037812	1.878251772	1.060434796	1.060434796
TRINITY_DN115924_c0_g1	2.705404119	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.060434796	1.060434796	1.695418181
TRINITY_DN116732_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.878251772	2.215525202	1.060434796
TRINITY_DN116735_c0_g2	1.060434796	2.106174159	1.060434796	1.060434796	2.076237769	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN116770_c0_g1	1.060434796	1.498523235	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	2.200488538	1.060434796	1.060434796	1.060434796	1.060434796	2.396988615	1.060434796	1.060434796
TRINITY_DN116779_c0_g1	1.060434796	1.498523235	2.577378605	2.364254418	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.269898769	1.060434796	1.060434796	2.777737248	1.060434796	1.060434796
TRINITY_DN119014_c0_g1	1.060434796	1.060434796	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.160810364	1.060434796	1.695418181
TRINITY_DN119018_c0_g1	1.060434796	2.861037042	1.060434796	1.060434796	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	1.060434796	1.526532857	1.060434796	2.134830437
TRINITY_DN119056_c0_g1	1.060434796	1.498523235	2.983683776	2.739959837	2.076237769	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	2.936049104	1.060434796	1.060434796
TRINITY_DN1195_c0_g1	2.705404119	1.498523235	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	2.548866764	1.060434796	1.060434796	1.060434796	2.89398329	1.060434796	1.060434796	1.060434796
TRINITY_DN119657_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.200488538	1.060434796	1.788362656	1.628546064	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN119659_c0_g1	1.060434796	1.498523235	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.440025908	1.060434796	1.788362656	1.060434796	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN1313_c0_g1	2.334412939	1.060434796	2.009723777	1.060434796	1.060434796	1.060434796	1.060434796	3.168358265	3.222005132	1.788362656	1.060434796	1.775037812	1.060434796	1.555100532	2.743762709
TRINITY_DN1318_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.385167883	1.060434796	1.788362656	1.060434796	1.060434796	2.599887299	1.060434796	1.060434796
TRINITY_DN13602_c0_g1	1.060434796	1.834107156	1.060434796	2.739959837	2.076237769	1.060434796	1.060434796	1.060434796	1.060434796	1.794067744	1.060434796	1.060434796	3.63521168	1.060434796	1.060434796
TRINITY_DN136045_c0_g1	1.060434796	1.060434796	1.060434796	3.284487825	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	1.775037812	1.060434796	1.060434796	2.471188131
TRINITY_DN136047_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.951370828	1.060434796	1.788362656	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN136912_c0_g1	1.060434796	1.834107156	2.009723777	1.060434796	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.060434796	1.060434796	2.134830437
TRINITY_DN136945_c0_g1	1.060434796	1.498523235	1.060434796	2.364254418	1.060434796	1.060434796	1.060434796	1.74026046	1.060434796	1.469830349	1.060434796	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN1396_c0_g1	1.060434796	2.861037042	1.060434796	1.854878329	3.787517478	1.060434796	1.060434796	1.060434796	1.060434796	3.626504368	1.060434796	1.060434796	1.878251772	1.060434796	2.134830437
TRINITY_DN139711_c0_g1	2.334412939	1.060434796	3.559860772	1.060434796	1.655951822	2.220749492	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN139737_c0_g1	1.060434796	1.498523235	1.060434796	1.854878329	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN139762_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.74026046	1.531363875	1.060434796	1.060434796	2.89398329	1.060434796	1.060434796	2.134830437
TRINITY_DN139765_c0_g1	2.334412939	1.060434796	1.060434796	1.854878329	2.076237769	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.628546064	1.060434796	1.526532857	1.060434796	1.695418181
TRINITY_DN139775_c0_g1	1.060434796	2.532423455	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.74026046	1.060434796	1.788362656	1.060434796	1.775037812	1.060434796	1.060434796	1.695418181
TRINITY_DN1500_c0_g1	1.060434796	1.498523235	1.060434796	2.364254418	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.628546064	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN15057_c0_g1	1.060434796	1.498523235	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.200488538	1.060434796	1.469830349	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN15060_c0_g1	1.060434796	1.498523235	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.200488538	1.060434796	1.788362656	1.060434796	1.060434796	1.060434796	1.060434796	1.695418181
TRINITY_DN15064_c0_g1	1.060434796	1.498523235	2.009723777	1.854878329	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	1.060434796	1.060434796	2.471188131
TRINITY_DN150674_c0_g1	1.060434796	1.060434796	2.577378605	3.037763466	1.655951822	1.060434796	1.060434796	1.060434796	1.060434796	2.461325844	1.060434796	2.250773536	3.078693901	1.060434796	1.060434796
TRINITY_DN1511_c0_g1	1.060434796	2.532423455	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.049128754	1.060434796	1.060434796	2.160810364	1.060434796	1.695418181
TRINITY_DN151358_c0_g1	1.060434796	1.060434796	2.983683776	1.854878329	1.060434796	2.220749492	1.060434796	1.440025908	1.060434796	1.060434796	1.060434796	1.060434796	2.396988615	1.060434796	1.060434796
TRINITY_DN15136_c0_g1	1.060434796	1.060434796	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.269898769	1.060434796	1.775037812	1.060434796	1.060434796	1.695418181
TRINITY_DN151574_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.220749492	1.060434796	1.440025908	1.531363875	1.788362656	1.060434796	2.250773536	1.878251772	1.060434796	3.993070206
TRINITY_DN151582_c0_g1	1.060434796	1.498523235	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	1.74026046	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN151589_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.220749492	1.060434796	1.988649135	1.060434796	1.060434796	1.060434796	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN151641_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	2.076237769	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.060434796	1.060434796	2.160810364	1.060434796	1.060434796
TRINITY_DN151645_c0_g1	1.060434796	1.060434796	3.559860772	3.284487825	2.666429693	2.855421812	1.993143853	1.440025908	1.060434796	1.788362656	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN15165_c0_g1	1.060434796	1.498523235	1.060434796	1.060434796	1.060434796	2.220749492	1.060434796	1.74026046	1.88581625	1.060434796	2.035083556	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN151688_c0_g1	1.060434796	1.060434796	2.577378605	1.060434796	2.666429693	3.903475717	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN151696_c0_g1	1.060434796	1.060434796	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.878251772	1.555100532	1.060434796
TRINITY_DN151698_c0_g1	1.060434796	1.060434796	2.009723777	2.364254418	2.076237769	1.060434796	1.060434796	1.060434796	1.060434796	1.469830349	1.628546064	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN151705_c0_g1	1.060434796	1.060434796	3.300346991	1.060434796	2.666429693	4.799269373	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
TRINITY_DN151783_c0_g1	1.060434796	2.706066443	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.200488538	1.060434796	2.049128754	1.060434796	1.060434796	1.878251772	1.060434796	1.060434796
TRINITY_DN1545_c0_g1	3.45407728	1.834107156	2.577378605	1.060434796	1.060434796	1.060434796	1.993143853	1.440025908	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.134830437
TRINITY_DN154815_c0_g1	1.060434796	1.060434796	1.060434796	1.854878329	2.401305792	2.220749492	1.993143853	1.060434796	1.060434796	1.788362656	1.060434796	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN154819_c0_g1	1.060434796	2.706066443	1.060434796	1.060434796	2.401305792	1.060434796	1.060434796	1.440025908	1.060434796	2.049128754	1.060434796	1.060434796	1.878251772	1.555100532	1.060434796
TRINITY_DN154829_c0_g1	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	1.775037812	2.396988615	1.060434796	2.134830437
TRINITY_DN1602_c0_g1	1.060434796	1.498523235	1.060434796	3.495116278	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.526532857	1.060434796	1.060434796
TRINITY_DN16031_c0_g1	1.060434796	1.498523235	1.060434796	1.854878329	2.401305792	1.060434796	1.060434796	1.060434796	1.060434796	1.788362656	1.060434796	1.060434796	1.878251772	1.922777888	1.060434796
